deck_row_id,deck_id,oracle_semantic_identity,terminal_classification_identity,classification_status,terminal_requirement_ids
grave_danger:line-50,Grave Danger,bc7c3151-ad07-429a-8af8-e4f24b7d9f6b,d563705d531dd180667bb2457aacefcef3d8c70274ad1aa24ef707af65e25c2b,REVIEWED_CORRECTED,"[""cap.tribal"",""cap.token_creation"",""cap.mass_token_creation""]"
grave_danger:line-51,Grave Danger,c26887e1-27f4-4550-921b-53460e43c079,8046c5da825f761fb42a9bb6f3db6f2e10a09c3e05f38bf84e710e0ade57b1d2,REVIEWED_CORRECTED,"[""cap.draw"",""cap.life"",""cap.tribal"",""cap.trigger"",""cap.death_trigger""]"
grave_danger:line-52,Grave Danger,660de988-b6fb-4f36-8006-42af3e7f908d,cec232b648c82fe476e1c6d6159ea064736272f6edee6d0b066bbcf48cd9345e,REVIEWED_CORRECTED,"[""cap.draw"",""cap.life""]"
grave_danger:line-53,Grave Danger,277c8ee9-0157-4e45-96ad-1b67716955ee,6ccaf184e7ae0bfa8b0cb9c6e8d3f7805739aabd2994fdb459b07ee96c07be6b,REVIEWED_CORRECTED,"[""cap.life"",""cap.tribal"",""cap.trigger"",""cap.death_trigger""]"
grave_danger:line-54,Grave Danger,240e85d3-e495-4877-8609-4b4056c402f7,3c4e6bc55e2f60b08c8c09ae814d951ad39a992c36692c6d9f3dddf1f91f386e,REVIEWED_CONFIRMED,"[""cap.choose_two_targets"",""cap.reanimation_tapped"",""cap.sacrifice_additional_cost""]"
grave_danger:line-55,Grave Danger,61897e1b-dea0-44c2-9e38-6e2627647e17,6a21bd7aab41bba1ba79ffa32041fb7e75b75a2264ff7aea79e2061202b6ba09,REVIEWED_CORRECTED,"[""cap.amass"",""cap.tribal"",""cap.trigger"",""cap.counters"",""cap.deathtouch"",""cap.token_creation"",""cap.token_or_counters"",""cap.mass_token_creation""]"
grave_danger:line-56,Grave Danger,29e13ec1-a239-4217-a2bd-24ff90745ec0,7be9f4be37aa07de8b19b5d7016f47ba56cd9af7dbf82ae7e48d9a3d7040a4c2,REVIEWED_CORRECTED,"[""cap.exile"",""cap.target"",""cap.graveyard""]"
grave_danger:line-57,Grave Danger,70de24d9-c585-4bf6-ac2c-c5b4b7aa298c,5849292cc4eb40732a0052573d4da8e03f1f3a3f2082168254f8d8245b4b8478,REVIEWED_CORRECTED,"[""cap.life"",""cap.target"",""cap.tribal"",""cap.trigger"",""cap.deathtouch"",""cap.continuous_pt"",""cap.death_trigger""]"
grave_danger:line-58,Grave Danger,f7716dff-5de7-4b52-966e-72ee3adc8d9a,7032e690cb36e3071543579a73b4b24e67e12d19a438bcce3fba62cde4b8e1d2,REVIEWED_CORRECTED,"[""cap.amass"",""cap.tribal"",""cap.trigger"",""cap.counters"",""cap.token_creation"",""cap.token_or_counters"",""cap.mass_token_creation""]"
grave_danger:line-59,Grave Danger,b734cfd9-afef-41f1-8377-68c885fb3a69,61437d9bfab1fcafe2060c9584736ffac8ded04666bf4a50e25e8c7e806fb52b,REVIEWED_CORRECTED,"[""cap.draw"",""cap.mill"",""cap.target""]"
grave_danger:line-60,Grave Danger,0bc7f093-bef0-4f1a-852c-4b75ebf54838,09209dc1329df1b377fe35d8499b93f7427a55327be4cbe9091916cb676b97e7,REVIEWED_CONFIRMED,"[""cap.activation_cost"",""cap.mana_production"",""cap.artifact_permanent""]"
grave_danger:line-61,Grave Danger,0b67c4e2-f88b-4e01-85a1-9d5f5b8db13b,d7de87f737c2930dcb3fbef735064c7f80f9f5d74ab82c97bfde08a9b5e09b07,REVIEWED_CONFIRMED,"[""cap.activation_cost"",""cap.mana_production"",""cap.artifact_permanent""]"
grave_danger:line-62,Grave Danger,7d881c57-0bd9-4c57-aa4a-b10808b86143,3058a7e0a1d4df5c08b5dc7a4a1980ff0de90e3ee130d3f812335a4ddc23dd85,REVIEWED_CONFIRMED,"[""cap.activation_cost"",""cap.mana_production"",""cap.artifact_permanent""]"
grave_danger:line-63,Grave Danger,3525e263-e29a-49bf-a29f-fb3ce43bbd33,9d3da5349253a3dc524e82358bc3caaa9845f603246d69ca30789b339b4d60b4,REVIEWED_CORRECTED,"[""cap.mana_ability"",""cap.mana_production"",""cap.artifact_permanent""]"
grave_danger:line-64,Grave Danger,6ad8011d-3471-4369-9d68-b264cc027487,0edfee8a26567805c343d1bda8704c50b666f997b3413b1acb30bd250fda4949,REVIEWED_CONFIRMED,"[""cap.activation_cost"",""cap.mana_production"",""cap.artifact_permanent""]"
grave_danger:line-65,Grave Danger,4c0a0448-b9d6-43a0-8549-64066dac63f0,9c935d81a024e084994ac55999c183a90498b4e466d937dfb7931975148f5ef5,REVIEWED_CONFIRMED,"[""cap.activation_cost"",""cap.mana_production"",""cap.artifact_permanent""]"
grave_danger:line-66,Grave Danger,060ae1bb-956a-4264-b405-a33151f31493,72e4313610294a782018260952381433a987595b3dafa8496fa579d68cc812cb,REVIEWED_CORRECTED,"[""cap.target"",""cap.destroy"",""cap.mana_ability"",""cap.mana_production"",""cap.artifact_permanent""]"
grave_danger:line-67,Grave Danger,31f15274-301b-47c5-ba19-0ced04520878,3a884312f3064113b1d78c342c0b58264a9a70425e643638c8e305c7d941f76b,REVIEWED_CONFIRMED,"[""cap.activation_cost"",""cap.mana_production"",""cap.artifact_permanent""]"
grave_danger:line-68,Grave Danger,0895c9b7-ae7d-4bb3-af17-3b75deb50a25,feeadba75b0cae107bc0fcde9bb70aa3beb14b669a7d2db7da8a769bb0df9364,REVIEWED_CORRECTED,"[""cap.mana_ability"",""cap.mana_production""]"
grave_danger:line-69,Grave Danger,865a2194-fca0-446e-aae3-ca475cd66e00,4ea67a7063ea6463c930d39bcef5cba91b6902cd95e73a74d05a62c9214aee0f,REVIEWED_CORRECTED,"[""cap.life"",""cap.trigger"",""cap.mana_ability"",""cap.mana_production""]"
grave_danger:line-70,Grave Danger,8b96f837-7c32-473a-b5ae-1d66527eaf7b,e98ee9c457fcee613b6b92b250c57213eaf8ce4e26b9a6b36beb2edd9859d286,REVIEWED_CORRECTED,"[""cap.life"",""cap.trigger"",""cap.mana_ability"",""cap.mana_production""]"
grave_danger:line-71,Grave Danger,6a40823f-130c-4416-a987-75e205d3e1dd,c89e174c5be1a1505a4b6a330366bc221b9d8d22697dd4d135d9553cb65deeb5,REVIEWED_CORRECTED,"[""cap.mana_ability"",""cap.mana_production""]"
grave_danger:line-72,Grave Danger,f27d52e6-aab9-4f95-ae46-33d1173bf4fe,d88ad465f562fc70c3818f73edd6aea51205cde3019777adcc55046852a0086e,REVIEWED_CORRECTED,"[""cap.mana_ability"",""cap.mana_production""]"
grave_danger:line-73,Grave Danger,b2c6aa39-2d2a-459c-a555-fb48ba993373,7d582ec989bb9b3212c9b077efe094a397d59495e33a0bdc8f4c760fd8a5486c,REVIEWED_CONFIRMED,"[""cap.land_zone"",""cap.mana_source"",""cap.ordered_library_card""]"
grave_danger:line-74,Grave Danger,56719f6a-1a6c-4c0a-8d21-18f7d7350b68,bf962650a28ae38d8ffa02beb1e1fea3f416b8ffe0eb65657eced0650537337b,REVIEWED_CONFIRMED,"[""cap.land_zone"",""cap.mana_source"",""cap.ordered_library_card""]"
phantom_premonition:line-4,Phantom Premonition,c73a9939-0742-4919-94d6-c3b537697f17,28cf995a3a9bc4542fc851582a19a78b25df783bb0d7b0feb65cde1312476f56,REVIEWED_CONFIRMED,"[""cap.foretell"",""cap.exile_trigger"",""cap.token_creation"",""cap.cost_modification"",""cap.private_face_down_exile""]"
phantom_premonition:line-5,Phantom Premonition,48d14b5c-711a-4f8a-9de5-55415cb7a79a,6cf955bf0fe8f569439c564d7e336117c7ee75700edc8b9bcbf6969133e806fd,REVIEWED_CORRECTED,"[""cap.exile"",""cap.target"",""cap.trigger"",""cap.graveyard""]"
phantom_premonition:line-6,Phantom Premonition,f4ce6078-8c7b-4f68-b324-13130c63a983,e128ba06087d3e5bb606f1951435f19462cdab685de4c482acf61b1c7026d9af,REVIEWED_CORRECTED,"[""cap.exile"",""cap.target"",""cap.trigger""]"
phantom_premonition:line-7,Phantom Premonition,7dbf5f59-1246-4156-bb21-090cfddd9111,d72ea8f5a0f31ee5cf9fc7aea969b083211c8b734995197492e02c30f30e7666,REVIEWED_CORRECTED,"[""cap.draw"",""cap.exile"",""cap.target"",""cap.trigger"",""cap.mass_exile"",""cap.end_step_trigger""]"
phantom_premonition:line-8,Phantom Premonition,fcb0c7db-bd07-4c25-b7f8-b6c207e4f6be,ef9e6209421688ec11c7baf8ca9e1776357dbfacf42b5b1cf5bf3618b03dc7d0,REVIEWED_CONFIRMED,"[""cap.mass_blink"",""cap.new_incarnations"",""cap.subset_selection"",""cap.combat_damage_trigger""]"
phantom_premonition:line-9,Phantom Premonition,893fed41-c144-433f-af88-bc7d419b7fb3,95866399870671783e9bfe81b1615fcdbaed0e74a0d09192452993c82a9cbe41,REVIEWED_CORRECTED,"[""cap.shuffle"",""cap.search_library"",""cap.artifact_permanent""]"
phantom_premonition:line-10,Phantom Premonition,f84d1291-1f82-4b67-a26e-b79624b4ce1d,f800a1d33dbde5e781c6c8806a7f804768d1e6839de0c56809aacb804bfefa27,REVIEWED_CORRECTED,"[""cap.draw"",""cap.life"",""cap.trigger""]"
phantom_premonition:line-11,Phantom Premonition,e1c13a19-46cd-474b-a46b-a483be6b91bb,49ae096114ab55ac1e4bc29c913f84babed8cbf05ffcc5abe79574cb24532d12,REVIEWED_CORRECTED,"[""cap.trigger"",""cap.flying_grant"",""cap.token_creation"",""cap.mass_token_creation""]"
phantom_premonition:line-12,Phantom Premonition,270d14b2-07bc-46bc-918f-658102265ccf,96f6baed9d9d64b56c204b04a781362df40633e0bfb84182393e5a815fc9ba49,REVIEWED_CONFIRMED,[]
phantom_premonition:line-13,Phantom Premonition,f0f7c3df-52f8-4835-a18f-69e56ffa3432,59fe6f88066fc504a2db2107da949c5dd9eb97f1a1b045adbd17b1b80799cc13,REVIEWED_CONFIRMED,"[""cap.foretell"",""cap.grant_foretell"",""cap.private_face_down_exile""]"
phantom_premonition:line-14,Phantom Premonition,4fbe1c02-f5bf-47c7-80de-09a32d01e5db,877ec1d1a6093b341f25170dcc5b53ca601ff6857505f33fdac05e1e312b51d8,REVIEWED_CORRECTED,"[""cap.trigger"",""cap.token_creation"",""cap.choice_number_x"",""cap.mass_token_creation"",""cap.scaled_token_creation""]"
phantom_premonition:line-15,Phantom Premonition,b23a3d30-6b8e-4aad-890f-db0c3af43ace,3872039d7aa8781b8f5f37c1dfe99214789db8f152e586b565147eb78a57a387,REVIEWED_CORRECTED,"[""cap.blink"",""cap.exile"",""cap.target"",""cap.trigger"",""cap.delayed_return"",""cap.end_step_trigger""]"
phantom_premonition:line-16,Phantom Premonition,e5deac0b-4417-42cc-b145-db0afe34f6e0,91ddb8f43567d2f88084bdbf295e0b551cc89f1da5f21cec5b4576ba5de4788f,REVIEWED_CORRECTED,"[""cap.trigger"",""cap.token_creation"",""cap.choice_number_x"",""cap.mass_token_creation""]"
phantom_premonition:line-17,Phantom Premonition,3dc51dfc-7a60-41bf-b944-6afad6b06c22,4974e77e53cded37029e498a1c3607d1a101cb78553b8721505d6db664f20c8b,REVIEWED_CORRECTED,"[""cap.trigger"",""cap.continuous_pt""]"
phantom_premonition:line-18,Phantom Premonition,83f1408e-8270-49b4-9d3f-eacfd3645543,0e08d8abdc2a079b3854377fcc3cf45678705fe6af361f922103cc2abbc9c0d5,REVIEWED_CORRECTED,"[""cap.exile"",""cap.trigger"",""cap.counters"",""cap.type_change"",""cap.flying_grant"",""cap.choice_number_x""]"
phantom_premonition:line-19,Phantom Premonition,61cceb14-9568-4a5e-9b56-07afa6407df2,1cef670b6d89aa1dfd98d7a4ddd5e0c3e87bd3a94f80a4f850d99e95183da04b,REVIEWED_CORRECTED,"[""cap.draw"",""cap.trigger"",""cap.token_creation"",""cap.mass_token_creation""]"
phantom_premonition:line-20,Phantom Premonition,a5f537f6-3254-45a3-a4e7-d4d4fd7a972d,e21b1aad3767205a6a8bacc97f16a320d622a81eb2f00e7d3ab38d2b53a136f9,REVIEWED_CORRECTED,"[""cap.shuffle"",""cap.trigger"",""cap.search_library""]"
phantom_premonition:line-21,Phantom Premonition,d9f11aa1-9219-42a8-85a9-a8f204160706,3d36458691536840fc8d04d9967b68c1c9e629545066cc673b252b2d607919a4,REVIEWED_CORRECTED,"[""cap.target"",""cap.destroy"",""cap.trigger"",""cap.artifact_permanent""]"
phantom_premonition:line-22,Phantom Premonition,12654457-3aae-4046-a976-8e41c3f78927,9c00601ad4c1eb43ef43fecf600be7e6e4088dd619303261f46e82a1b3bb661e,REVIEWED_CORRECTED,"[""cap.target"",""cap.trigger""]"
phantom_premonition:line-23,Phantom Premonition,38e274e2-bd04-48de-a1df-44f0ee987ba8,5ccfed4237ade08dfe6b04a209a5603d9dc5930c0a9d6b9e30107c467cf80ea0,REVIEWED_CONFIRMED,"[""cap.blink"",""cap.target"",""cap.activation"",""cap.delayed_return""]"
phantom_premonition:line-24,Phantom Premonition,24d0f5e7-0d9e-4b76-900e-a7274e80312d,c9b77cbcc0ba978e42fbf1927daafbecd8859ed70ca0d23c2710e09f6460752b,REVIEWED_CORRECTED,"[""cap.draw"",""cap.trigger""]"
phantom_premonition:line-25,Phantom Premonition,dfbd3afc-9905-4cff-a4f4-df08a4d0a7fa,1c813c896adc069a7f0598f2e9c490be36cb1670046c0f10725066beab9e8989,REVIEWED_CORRECTED,"[""cap.blink"",""cap.exile"",""cap.flash"",""cap.target"",""cap.trigger"",""cap.reanimation_under_your_control""]"
phantom_premonition:line-26,Phantom Premonition,fc74f6a6-9064-4e1b-8dc1-446192bbc448,2a2c287f4765574ab37b63e88e081aeef75f471391123d5f6b1ea3564155b72c,REVIEWED_CORRECTED,"[""cap.exile"",""cap.foretell""]"
phantom_premonition:line-27,Phantom Premonition,b333c194-d285-4dfb-984c-57b7e88393af,bc0df462304aeb523699962b3fea9548eb79d6da8e396a8e06ae5cdf6576821b,REVIEWED_CORRECTED,"[""cap.trigger"",""cap.bottom_order""]"
phantom_premonition:line-28,Phantom Premonition,92019547-f6db-4ea6-8356-d0a90ace5662,9a1f0cf89e2d498785317462c8e97d2916378c7fdf4e70a8959e9cff34fa184d,REVIEWED_CORRECTED,"[""cap.blink"",""cap.exile"",""cap.target"",""cap.trigger"",""cap.counters"",""cap.end_step_trigger""]"
phantom_premonition:line-29,Phantom Premonition,42820e09-f817-4485-a96a-ac2b0b798269,b6913365d2fc7454e2770219c0513be0923bb94aa4b3c58dbe442f309b5426db,REVIEWED_CORRECTED,"[""cap.exile"",""cap.reveal"",""cap.shuffle"",""cap.trigger"",""cap.foretell"",""cap.search_library""]"
phantom_premonition:line-30,Phantom Premonition,b2e950fb-cb7e-40a0-a311-5bbdd0477b29,e9976bd3125178fab8ba87f8be6cb646cc63509515be789ebb8a4950812be951,REVIEWED_CORRECTED,"[""cap.target"",""cap.trigger"",""cap.graveyard"",""cap.reanimation"",""cap.attack_trigger""]"
phantom_premonition:line-31,Phantom Premonition,b1a3b2ab-d9f8-4a0a-b2e2-aaa9989b2e41,15d2989b3cb61080fe757d33d27ef0afc282c36969eb3de99a42ebf37af5f9d4,REVIEWED_CORRECTED,"[""cap.reveal"",""cap.trigger"",""cap.attack_trigger""]"
phantom_premonition:line-32,Phantom Premonition,15276d3b-a117-44bf-87c3-c17e032e4a26,75a9b91896cdff95365f107539849078e10142746d2006a6324ebeb09cf767d1,REVIEWED_CORRECTED,"[""cap.flash""]"
phantom_premonition:line-33,Phantom Premonition,95e66851-7aff-4559-91b4-6b8a95c6e1f8,20c24cd5b14c711b6ac1b7b0a5885f41e8821e5ed89af82c8535452669903f73,REVIEWED_CORRECTED,"[""cap.draw"",""cap.trigger""]"
phantom_premonition:line-34,Phantom Premonition,5f601f48-d24b-4883-9fde-b3f620e7c9ea,bfa19fc9a184b29250475d53ee1b90c64dea6c42af0fe23c5d7566dd91758650,REVIEWED_CORRECTED,"[""cap.draw"",""cap.trigger""]"
phantom_premonition:line-35,Phantom Premonition,7060f2c8-fca0-4b7a-bddf-37682f434596,558326059997168b36bddd66d49bea7ca85e9a89d611f5bd71444ca529922a71,REVIEWED_CORRECTED,"[""cap.target"",""cap.trigger"",""cap.token_creation"",""cap.mass_token_creation""]"
phantom_premonition:line-36,Phantom Premonition,d7d2f701-77df-4169-bf98-0d51d6886e9b,605a948facdcfbaef29dfc5345d906cbe37503a389aeed3e3de87a57e46f4f72,REVIEWED_CONFIRMED,"[""cap.draw"",""cap.scry"",""cap.foretell"",""cap.private_face_down_exile""]"
phantom_premonition:line-37,Phantom Premonition,cddccc2a-a76e-48b3-b4dd-dfeab89e1619,9af32e320ee6945aabdd7b8b67217d0cb0392e65cba98949a9f2fa09dfc008cd,REVIEWED_CONFIRMED,"[""cap.foretell"",""cap.delayed_return"",""cap.new_incarnations"",""cap.replacement_effect""]"
phantom_premonition:line-38,Phantom Premonition,0634091a-a74c-4cea-b6d1-7324a725554a,a3b9785ff5a15db54023e1f941d1d231fe838aa86ba71f24270fa4a4598397ce,REVIEWED_CONFIRMED,"[""cap.mass_blink"",""cap.delayed_return"",""cap.subset_selection""]"
phantom_premonition:line-39,Phantom Premonition,ad0070db-6454-41cb-861f-8f5b8fc2a3b8,8935f1501047b1378ab5371a0a406f4aeac42c9ff6ae0c70f8f1a49f8631aff7,REVIEWED_CONFIRMED,"[""cap.blink"",""cap.new_incarnations"",""cap.choose_two_targets""]"
phantom_premonition:line-40,Phantom Premonition,70528ca9-195c-49a5-9d83-d51df3b0591f,79c79fa71eb8f5df2914a4b93806b9e86c7835edf79b4a93f08c4d269b76e0de,REVIEWED_CORRECTED,"[""cap.exile"",""cap.damage"",""cap.target"",""cap.foretell""]"
phantom_premonition:line-41,Phantom Premonition,a3ec6b5d-08ec-4ae0-b1db-c4b87a1849c7,b1dc68e2ade2837a314d54d4b15e6aafaac4a8ede5e317f17d51f7deafa21ea4,REVIEWED_CONFIRMED,"[""cap.blink"",""cap.target"",""cap.flashback""]"
phantom_premonition:line-42,Phantom Premonition,3029df1d-d02a-4fed-8ab4-000a2096f823,caa02950b3f462b6317784ed62e436290377cc53ffddee765e566bb4aadc39c4,REVIEWED_CORRECTED,"[""cap.exile"",""cap.target""]"
phantom_premonition:line-43,Phantom Premonition,90edaf33-d0ab-47e0-8f6a-6fba38286e6e,d0e4a19d9509a971ae8fc3ac51670c74ed5fcf6ebc318d44f2dcb38321e99a83,REVIEWED_CONFIRMED,"[""cap.foretell"",""cap.counterspell"",""cap.private_face_down_exile""]"
phantom_premonition:line-44,Phantom Premonition,640a7d2c-42c4-4ea7-bd5b-72f12a65785e,0ce30c2ce129555161866defb3f5e800ddb6d13c69c84a94dcfc6f0ad385c080,REVIEWED_CONFIRMED,"[""cap.reveal"",""cap.mass_exile"",""cap.library_traversal"",""cap.mass_put_battlefield""]"
phantom_premonition:line-45,Phantom Premonition,8106606c-9a1c-44b2-a9bf-3f189ce050ef,e32fb4c4c75ece78f16382c128664a4e8097e3b754ce4e1cf7b449e297f50216,REVIEWED_CONFIRMED,"[""cap.foretell"",""cap.continuous_pt"",""cap.private_face_down_exile""]"
phantom_premonition:line-46,Phantom Premonition,aff34f28-f707-4458-8af3-1bd5b13a6b10,2069d4efaba902e88e893e0476b3cac2920c907d603e655326efc8b1d135b6af,REVIEWED_CORRECTED,"[""cap.destroy"",""cap.mode_choice"",""cap.mass_destruction""]"
phantom_premonition:line-47,Phantom Premonition,5669ea7c-c4fc-494c-896b-4bce9b494817,6fc93a79abcb46e97da717aa7eb988e3b07b24bcfd3b3d54be8dae879f543701,REVIEWED_CONFIRMED,"[""cap.exile"",""cap.multi_target"",""cap.token_creation"",""cap.choice_number_x""]"
phantom_premonition:line-48,Phantom Premonition,f6a74582-62b6-48d1-89d6-e26059229840,fb9eb56c8801c0d2243fa46244ee60c41c9812ad656bcfb68454b6dac19e24b2,REVIEWED_CORRECTED,"[""cap.reveal"",""cap.shuffle"",""cap.discard_cost"",""cap.search_library"",""cap.token_creation"",""cap.mass_token_creation""]"
phantom_premonition:line-49,Phantom Premonition,d3d61a6a-7870-44df-92e5-513dac2c2c3e,3eb0497bf46e15adb791e24009cb040db73b9e097882215e83cc6318cd1cf232,REVIEWED_CORRECTED,"[""cap.exile"",""cap.target"",""cap.foretell""]"
phantom_premonition:line-50,Phantom Premonition,bb9bb65e-504f-4edd-8d47-d0efa03e7d17,5d56db0530c5f95b17710d6b72809ccc8c77b1029d51a6953c18a3bf946b9a6d,REVIEWED_CONFIRMED,"[""cap.foretell"",""cap.mass_bounce"",""cap.commander_zone_choice"",""cap.private_face_down_exile""]"
phantom_premonition:line-51,Phantom Premonition,30aa362b-7ab1-486e-9802-1171e0dc2416,2e1e19cea8821dee2f28a8e9678645c7424e00331f26b56c7470c7a99766a8d3,REVIEWED_CORRECTED,"[""cap.life"",""cap.token_creation"",""cap.choice_number_x"",""cap.mass_token_creation"",""cap.scaled_token_creation""]"
phantom_premonition:line-52,Phantom Premonition,49e3c192-862f-483e-abd1-e22863ea88dd,a27d6ad889913b6caa24b626f3d1d5d26b191291c93f66b617f83c25456a21b3,REVIEWED_CORRECTED,"[""cap.draw"",""cap.exile"",""cap.foretell""]"
phantom_premonition:line-53,Phantom Premonition,08becc07-28bc-4a2f-a6b0-28a2998d2f50,cdee494cf5bd56cf021a05358113edcdad6acbc33babfafc2a2891e8932d96cf,REVIEWED_CORRECTED,"[""cap.draw"",""cap.choice_number_x""]"
phantom_premonition:line-54,Phantom Premonition,f28b21a6-f7ce-437a-8c5b-0423cb55cefb,18de1dd8a1d1a394aa45f918b617839e9790a0f3ce2c5093002d462c8f8c86c3,REVIEWED_CONFIRMED,"[""cap.target"",""cap.linked_exile_return""]"
phantom_premonition:line-55,Phantom Premonition,c4df259a-cdd4-420a-8e3d-7b69da5c9f6f,89900f4747f254f3b897f102275078391d04518330f400e45e542f86b244c415,REVIEWED_CONFIRMED,"[""cap.mass_exile"",""cap.linked_return"",""cap.type_wide_state"",""cap.token_replacement""]"
phantom_premonition:line-56,Phantom Premonition,e828b189-0e8f-43b8-b909-4c23e742e028,bb9dbdcc3158bddf0add0108fa8847dc33d4e02ae14d43a172a2ab016bff0ba9,REVIEWED_CORRECTED,"[""cap.attack_trigger""]"
phantom_premonition:line-57,Phantom Premonition,41fb2b0e-d0a0-4e47-a6f3-fc9860ade65a,033dcba3b86a4b86e56e974c90ed975a33a06cd71c355463f50ddf570ca4158a,REVIEWED_CORRECTED,"[""cap.target"",""cap.trigger"",""cap.graveyard"",""cap.reanimation"",""cap.multi_target"",""cap.continuous_pt"",""cap.choice_number_x""]"
phantom_premonition:line-58,Phantom Premonition,e79bf038-071e-448e-ad95-234c207a9575,e5990956957ffb8cea87f13672a0f9d05a11dd4baafcb1755443a58eadd70c97,REVIEWED_CONFIRMED,"[""cap.saga"",""cap.chapter_timing"",""cap.foretell_recursion""]"
phantom_premonition:line-59,Phantom Premonition,0bc7f093-bef0-4f1a-852c-4b75ebf54838,09209dc1329df1b377fe35d8499b93f7427a55327be4cbe9091916cb676b97e7,REVIEWED_CONFIRMED,"[""cap.activation_cost"",""cap.mana_production"",""cap.artifact_permanent""]"
phantom_premonition:line-60,Phantom Premonition,e018773f-95b3-49a3-9674-6f04ddef2092,05aba38ddaab578abd5bb04bb97e95146b73d2f1e60802b96808425858ade4af,REVIEWED_CONFIRMED,"[""cap.activation_cost"",""cap.mana_production"",""cap.artifact_permanent""]"
phantom_premonition:line-61,Phantom Premonition,0b67c4e2-f88b-4e01-85a1-9d5f5b8db13b,d7de87f737c2930dcb3fbef735064c7f80f9f5d74ab82c97bfde08a9b5e09b07,REVIEWED_CONFIRMED,"[""cap.activation_cost"",""cap.mana_production"",""cap.artifact_permanent""]"
phantom_premonition:line-62,Phantom Premonition,910488bf-66ab-415e-973b-1262b2ab7454,10a31c08af7b15296543c71a7a475911077eafa2c6b65e30590c797df5e4fbbb,REVIEWED_CONFIRMED,"[""cap.activation_cost"",""cap.mana_production"",""cap.artifact_permanent""]"
phantom_premonition:line-63,Phantom Premonition,c97361b5-af16-4a7b-af85-a429dbaf4ad2,8b02d639c6616aa6c60b30a0c59139a24e09f3dc7ceba7566b51ec21a12d1c3b,REVIEWED_CONFIRMED,"[""cap.activation_cost"",""cap.mana_production"",""cap.artifact_permanent""]"
phantom_premonition:line-64,Phantom Premonition,1ff00f5b-4bf9-4724-8bb5-6b9a9eb0ec7f,e29de91f90c4573302847dcbe80915783ac767841f9ace1b08d90eb6d2220111,REVIEWED_CORRECTED,"[""cap.counters"",""cap.token_creation"",""cap.upkeep_trigger"",""cap.mass_token_creation""]"
phantom_premonition:line-65,Phantom Premonition,2224b6e0-c5ff-45d0-84e3-83758c5fc99f,5942454ce9b16a26966c0889e2e5159a5c8c52a06e0dbb3db6596fc13221bdd2,REVIEWED_CONFIRMED,"[""cap.activation_cost"",""cap.mana_production"",""cap.artifact_permanent""]"
phantom_premonition:line-66,Phantom Premonition,6ad8011d-3471-4369-9d68-b264cc027487,0edfee8a26567805c343d1bda8704c50b666f997b3413b1acb30bd250fda4949,REVIEWED_CONFIRMED,"[""cap.activation_cost"",""cap.mana_production"",""cap.artifact_permanent""]"
phantom_premonition:line-67,Phantom Premonition,c8b143ad-43ec-4e0d-a440-e348daa31391,cca3aa148b3a9abd662989237a1827365cdb9e10c005eeaab5e558d11d604cb6,REVIEWED_CORRECTED,"[""cap.target"",""cap.trigger"",""cap.equipment"",""cap.attachment"",""cap.attack_trigger"",""cap.artifact_permanent""]"
phantom_premonition:line-68,Phantom Premonition,189fc8f4-17ac-4f1d-82c8-8401445bdaf4,ebf9f8ebd5dd531181ebaa532af172a1d49aa97e91166d6432098ba4aed86e25,REVIEWED_CORRECTED,"[""cap.trigger"",""cap.mana_ability"",""cap.mana_production""]"
phantom_premonition:line-69,Phantom Premonition,ad1712d8-809f-410c-8b91-ffe6fb8a69a1,15d51947794559eb14d4f42d9bffb85544f170d1a6cbd11d8b29ad005037e9a1,REVIEWED_CORRECTED,"[""cap.mana_ability"",""cap.mana_production""]"
phantom_premonition:line-70,Phantom Premonition,0895c9b7-ae7d-4bb3-af17-3b75deb50a25,feeadba75b0cae107bc0fcde9bb70aa3beb14b669a7d2db7da8a769bb0df9364,REVIEWED_CORRECTED,"[""cap.mana_ability"",""cap.mana_production""]"
phantom_premonition:line-71,Phantom Premonition,b2eb7a64-a307-4a78-a25d-63fb3ae1e237,47340e6bb85183dd2e23c80390fd8c6d7e43673e41fc81cfcd8bba93039c8f60,REVIEWED_CORRECTED,"[""cap.draw"",""cap.mana_ability"",""cap.mana_production""]"
phantom_premonition:line-72,Phantom Premonition,6f85c26e-3c87-4112-ad1a-8a5708555a93,53e4121c4e36860e83566bc75969e14f902ced4adde7fbe67dee1842139317c0,REVIEWED_CORRECTED,"[""cap.draw"",""cap.life"",""cap.mana_ability"",""cap.mana_production""]"
phantom_premonition:line-73,Phantom Premonition,5d3563dd-a2c1-463c-a0ed-5ac22388bdbe,fd51695054f6e5b499acece4b0bcc1ac339a77e344beb8afae8a062182a9fe7e,REVIEWED_CORRECTED,"[""cap.mana_ability"",""cap.mana_production""]"
phantom_premonition:line-74,Phantom Premonition,b2c6aa39-2d2a-459c-a555-fb48ba993373,7d582ec989bb9b3212c9b077efe094a397d59495e33a0bdc8f4c760fd8a5486c,REVIEWED_CONFIRMED,"[""cap.land_zone"",""cap.mana_source"",""cap.ordered_library_card""]"
phantom_premonition:line-75,Phantom Premonition,2d9663be-c466-4191-85e2-a69ce0965432,a3cccba6d3d8bda42f5fd37ccea51c6a966380066b4077a962bfffa5176b955f,REVIEWED_CORRECTED,"[""cap.mana_ability"",""cap.mana_production""]"
